system:index,ash,camphor,category,crepemyrtl,id,ispalm,jacaranda,magnolia,mexfanpalm,oak,pine,place,species,sum,.geo
00020000000000012959_0,false,false,pine,false,327834,False,false,False,False,False,True,Los Angeles County,Fern Pine,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.1346133214133,34.19702132009773]}"
000200000000000129b6_0,false,false,pine,false,328573,False,false,False,False,False,True,Los Angeles County,Fern Pine,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12832511442446,34.19818912996709]}"
000200000000000129b7_0,false,false,pine,false,328574,False,false,False,False,False,True,Los Angeles County,Fern Pine,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12841494595287,34.19818912996709]}"
000200000000000129b8_0,false,false,pine,false,328575,False,false,False,False,False,True,Los Angeles County,Fern Pine,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12841494595287,34.19818912996709]}"
00020000000000012a77_0,false,false,pine,false,329423,False,false,False,False,False,True,Los Angeles County,Fern Pine,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12868444053811,34.182288949438174]}"
0002000000000001f1b2_0,false,false,pine,false,1513063,False,false,False,False,False,True,Los Angeles County,Fern Pine,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12320471730497,34.19010429241001]}"
000200000000000235fc_0,false,false,pine,false,1179352,False,false,False,False,False,True,Los Angeles County,Fern Pine,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12320471730497,34.190194123938426]}"
00020000000000023607_0,false,false,pine,false,1179367,False,false,False,False,False,True,Los Angeles County,Fern Pine,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.13578113128266,34.19324839590443]}"
00020000000000023608_0,false,false,pine,false,1179368,False,false,False,False,False,True,Los Angeles County,Fern Pine,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.133894669186,34.18426524306324]}"
0002000000000002397e_0,false,false,pine,false,1183259,False,false,False,False,False,True,Los Angeles County,Fern Pine,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.13443365835647,34.19693148856933]}"
0002000000000002397f_0,false,false,pine,false,1183261,False,false,False,False,False,True,Los Angeles County,Fern Pine,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.14269815897038,34.19854845608074]}"
00020000000000023980_0,false,false,pine,false,1183263,False,false,False,False,False,True,Los Angeles County,Fern Pine,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.14260832744196,34.19854845608074]}"
00020000000000023984_0,false,false,pine,false,1183267,False,false,False,False,False,True,Los Angeles County,Fern Pine,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.15132198569792,34.190912776165725]}"
00020000000000023985_0,false,false,pine,false,1183269,False,false,False,False,False,True,Los Angeles County,Fern Pine,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12320471730497,34.19010429241001]}"
00020000000000023987_0,false,false,pine,false,1183271,False,false,False,False,False,True,Los Angeles County,Fern Pine,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12392336953228,34.183995748478004]}"
00020000000000023988_0,false,false,pine,false,1183272,False,false,False,False,False,True,Los Angeles County,Fern Pine,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12428269564592,34.19809929843868]}"
00020000000000023989_0,false,false,pine,false,1183273,False,false,False,False,False,True,Los Angeles County,Fern Pine,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.1421591697999,34.203489190143394]}"
0002000000000002398a_0,false,false,pine,false,1183275,False,false,False,False,False,True,Los Angeles County,Fern Pine,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.15752036115835,34.188756819483835]}"
0002000000000002398b_0,false,false,pine,false,1183277,False,false,False,False,False,True,Los Angeles County,Fern Pine,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12320471730497,34.19010429241001]}"
0002000000000002398e_0,false,false,pine,false,1183280,False,false,False,False,False,True,Los Angeles County,Fern Pine,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.13425399529964,34.1945060373022]}"
00020000000000023990_0,false,false,pine,false,1183282,False,false,False,False,False,True,Los Angeles County,Fern Pine,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12302505424816,34.183995748478004]}"
00020000000000023c8f_0,false,false,pine,false,1188627,False,false,False,False,False,True,Los Angeles County,Fern Pine,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12832511442446,34.19818912996709]}"
00020000000000023c90_0,false,false,pine,false,1188628,False,false,False,False,False,True,Los Angeles County,Fern Pine,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12832511442446,34.19818912996709]}"
00020000000000023c91_0,false,false,pine,false,1188629,False,false,False,False,False,True,Los Angeles County,Fern Pine,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12832511442446,34.19818912996709]}"
00020000000000024f5e_0,false,false,pine,false,1216529,False,false,False,False,False,True,Los Angeles County,Fern Pine,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.1346133214133,34.19693148856933]}"
0002000000000002a5cc_0,false,false,pine,false,1322299,False,false,False,False,False,True,Los Angeles County,Fern Pine,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12985225040747,34.182109286381355]}"
0002000000000002a5f1_0,false,false,pine,false,1322381,False,false,False,False,False,True,Los Angeles County,Fern Pine,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12428269564592,34.19809929843868]}"
0002000000000002adfc_0,false,false,pine,false,1329892,False,false,False,False,False,True,Los Angeles County,Fern Pine,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12868444053811,34.183726253892765]}"
0002000000000002adfd_0,false,false,pine,false,1329893,False,false,False,False,False,True,Los Angeles County,Fern Pine,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12868444053811,34.18363642236435]}"
0002000000000002adfe_0,false,false,pine,false,1329894,False,false,False,False,False,True,Los Angeles County,Fern Pine,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12868444053811,34.183546590835945]}"
0002000000000002adff_0,false,false,pine,false,1329895,False,false,False,False,False,True,Los Angeles County,Fern Pine,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12868444053811,34.18336692777912]}"
0002000000000002ae00_0,false,false,pine,false,1329896,False,false,False,False,False,True,Los Angeles County,Fern Pine,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12868444053811,34.183277096250706]}"
0002000000000002ae01_0,false,false,pine,false,1329897,False,false,False,False,False,True,Los Angeles County,Fern Pine,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12868444053811,34.18318726472229]}"
0002000000000002ae02_0,false,false,pine,false,1329898,False,false,False,False,False,True,Los Angeles County,Fern Pine,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12868444053811,34.183097433193886]}"
0002000000000002ae03_0,false,false,pine,false,1329899,False,false,False,False,False,True,Los Angeles County,Fern Pine,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12868444053811,34.18300760166547]}"
0002000000000002ae04_0,false,false,pine,false,1329900,False,false,False,False,False,True,Los Angeles County,Fern Pine,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12868444053811,34.18291777013706]}"
0002000000000002ae05_0,false,false,pine,false,1329901,False,false,False,False,False,True,Los Angeles County,Fern Pine,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12868444053811,34.18273810708023]}"
0002000000000002ae06_0,false,false,pine,false,1329902,False,false,False,False,False,True,Los Angeles County,Fern Pine,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12868444053811,34.18264827555182]}"
0002000000000002ae07_0,false,false,pine,false,1329903,False,false,False,False,False,True,Los Angeles County,Fern Pine,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12868444053811,34.182558444023414]}"
0002000000000002ae08_0,false,false,pine,false,1329904,False,false,False,False,False,True,Los Angeles County,Fern Pine,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12868444053811,34.182468612495]}"
0002000000000002ae09_0,false,false,pine,false,1329905,False,false,False,False,False,True,Los Angeles County,Fern Pine,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12868444053811,34.18237878096659]}"
0002000000000002ae0a_0,false,false,pine,false,1329918,False,false,False,False,False,True,Los Angeles County,Fern Pine,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.14260832744196,34.19854845608074]}"
0002000000000002ae0d_0,false,false,pine,false,1329921,False,false,False,False,False,True,Los Angeles County,Fern Pine,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12320471730497,34.190194123938426]}"
0002000000000002ae0f_0,false,false,pine,false,1329924,False,false,False,False,False,True,Los Angeles County,Fern Pine,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.13434382682806,34.19908744525121]}"
0002000000000002ae9e_0,false,false,pine,false,1330838,False,false,False,False,False,True,Los Angeles County,Fern Pine,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.13362517460077,34.19666199398409]}"
0002000000000002aea4_0,false,false,pine,false,1330847,False,false,False,False,False,True,Los Angeles County,Fern Pine,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.14135068604419,34.19387721660332]}"
0002000000000002aea5_0,false,false,pine,false,1330848,False,false,False,False,False,True,Los Angeles County,Fern Pine,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.14135068604419,34.193787385074906]}"
0002000000000002e976_0,false,false,pine,false,1404073,False,false,False,False,False,True,Los Angeles County,Fern Pine,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12113859215151,34.194955194944264]}"
000200000000000303c2_0,false,false,pine,false,1436944,False,false,False,False,False,True,Los Angeles County,Fern Pine,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12284539119133,34.183995748478004]}"
000200000000000303c3_0,false,false,pine,false,1436945,False,false,False,False,False,True,Los Angeles County,Fern Pine,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12284539119133,34.183995748478004]}"
000200000000000303c4_0,false,false,pine,false,1436946,False,false,False,False,False,True,Los Angeles County,Fern Pine,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12293522271975,34.183995748478004]}"
000200000000000303c5_0,false,false,pine,false,1436950,False,false,False,False,False,True,Los Angeles County,Fern Pine,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12293522271975,34.183995748478004]}"
000200000000000303c6_0,false,false,pine,false,1436951,False,false,False,False,False,True,Los Angeles County,Fern Pine,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12293522271975,34.183995748478004]}"
00020000000000030508_0,false,false,pine,false,1438504,False,false,False,False,False,True,Los Angeles County,Fern Pine,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12841494595287,34.19818912996709]}"
00020000000000030549_0,false,false,pine,false,1438646,False,false,False,False,False,True,Los Angeles County,Fern Pine,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.15886783408452,34.198817950665976]}"
0002000000000004e335_0,false,false,pine,false,1147239,False,false,False,False,False,True,Los Angeles County,Fern Pine,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.13362517460077,34.19666199398409]}"
0002000000000004e336_0,false,false,pine,false,1147240,False,false,False,False,False,True,Los Angeles County,Fern Pine,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12320471730497,34.190194123938426]}"
0002000000000004e339_0,false,false,pine,false,1147243,False,false,False,False,False,True,Los Angeles County,Fern Pine,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.14611175705002,34.18893648254066]}"
0002000000000004e33b_0,false,false,pine,false,1147245,False,false,False,False,False,True,Los Angeles County,Fern Pine,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12428269564592,34.198009466910264]}"
0002000000000004e33c_0,false,false,pine,false,1147248,False,false,False,False,False,True,Los Angeles County,Fern Pine,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.13434382682806,34.19908744525121]}"
0002000000000004e33d_0,false,false,pine,false,1147249,False,false,False,False,False,True,Los Angeles County,Fern Pine,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12320471730497,34.190194123938426]}"
0002000000000004e33e_0,false,false,pine,false,1147251,False,false,False,False,False,True,Los Angeles County,Fern Pine,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.15302878473774,34.19998576053533]}"
0002000000000004e477_0,false,false,pine,false,1149749,False,false,False,False,False,True,Los Angeles County,Fern Pine,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12823528289604,34.19818912996709]}"
0002000000000004e478_0,false,false,pine,false,1149750,False,false,False,False,False,True,Los Angeles County,Fern Pine,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12850477748128,34.188756819483835]}"
0002000000000004e479_0,false,false,pine,false,1149751,False,false,False,False,False,True,Los Angeles County,Fern Pine,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12850477748128,34.18866698795542]}"
0002000000000004e47a_0,false,false,pine,false,1149752,False,false,False,False,False,True,Los Angeles County,Fern Pine,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.13362517460077,34.19666199398409]}"
0002000000000004e47d_0,false,false,pine,false,1149756,False,false,False,False,False,True,Los Angeles County,Fern Pine,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12320471730497,34.190194123938426]}"
0002000000000004e47e_0,false,false,pine,false,1149757,False,false,False,False,False,True,Los Angeles County,Fern Pine,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12320471730497,34.19028395546684]}"
0002000000000004e47f_0,false,false,pine,false,1149758,False,false,False,False,False,True,Los Angeles County,Fern Pine,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12320471730497,34.19010429241001]}"
0002000000000004e4c1_0,false,false,pine,false,1150024,False,false,False,False,False,True,Los Angeles County,Fern Pine,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.1586881710277,34.198278961495504]}"
